nba_Year,nba_Tm,nba_Player,nba_Age,nba_G,nba_MP,nba_PER,nba_TS%,nba_3PAr,nba_FTr,nba_ORB%,nba_DRB%,nba_TRB%,nba_AST%,nba_STL%,nba_BLK%,nba_TOV%,nba_USG%,nba_OWS,nba_DWS,nba_WS,nba_WS/48,nba_OBPM,nba_DBPM,nba_BPM,nba_VORP,nba_OWS/48,nba_DWS/48,nba_Shot%,nba_Player ID,nba_Team Mar,nba_Team MP,nba_Team Gm,nba_Year 3PAr,nba_Team TS%,nba_Tm USG,nba_Tm TS W/O Plyr,nba_Reb/Vers,nba_Defense,nba_Val/Shot,nba_Offense,nba_MPG + Int,nba_RAW SPM,nba_%Min,nba_RAW Contrib,nba_Tm Sum,nba_Tm Adj,nba_BPM,nba_StdErr,nba_Contrib,nba_VORP,nba_Reb/Vers,nba_Val/Shot,nba_Offense,nba_Defense,nba_MPG,nba_Raw OBPM,nba_Contrib,nba_Tm Ortg,nba_Tm Sum,nba_Tm Adj,nba_Tm DRtg,nba_OBPM,nba_OStdErr,nba_Ocontrib,nba_OVORP,nba_DBPM,nba_DStdErr,nba_Dcontrib,nba_DVORP,nba_Sum SPM,nba_%Min,nba_MPG,nba_ReMPG,nba_BPM,nba_Contrib,nba_VORP,nba_VORP-Gm,nba_O-BPM,nba_Ocontrib,nba_OVORP,nba_OVORP-Gm,nba_D-BPM,nba_Dcontrib,nba_DVORP,nba_DVORP-Gm,nba_Production,nba_Prod-Gm,nba_Exp BPM,nba_TrueTalentBPM,nba_Exp%Min,nba_TrueTalentVORP,nba_TrueSalary,nba_TrueTimeVORP,nba_Adjusted Production,nba_WORP,nba_O-WORP,nba_D-WORP,nba_Adjusted WORP,nba_Estimated Position,nba_BBRef Pos,nba_Age on Feb 1,nba_Yrs Experience,nba_Height,nba_Weight,nba_Rounded Position,nba_Rounded Age
2016,SAC,Caron Butler,35,5,48,7,0.419,0.235,0.118,4.3,7.3,5.7,0,2,0,5.3,16.1,0,0,0,-0.029,-4.4,-4.2,-8.7,-0.1,-0.015,-0.015,15.2,#NAME?,-7.21,1919,8,0.275,0.514,32834,0.516,-6.6,-0.43,-0.42,0.88,-1.37,-7.52,0.125,-0.94,-2.91,-1.15,-8.7,5.2,-1.1,-0.8,-1.8,0,-1.7,0.2,-0.7,-4,-0.5,-1.6,0.7,-0.5,-5.9,-4.5,3.5,-0.6,-0.4,-4.2,3.8,-0.5,-0.5,-0.4,0.1,9.6,5.3,-8.7,-1.1,-0.8,-1.3,-4.5,-0.6,-0.4,-0.6,-4.2,-0.5,-0.5,-0.8,-2400000,-4400000,-5.5,-6,0,0,,0,,-2.3,-1,-1.3,0,2.9,3,35.89,13,79,228,3,36
2016,HOU,Terrence Jones,24,2,47,12.2,0.428,0.15,0.25,11.3,11.9,11.6,3.7,1,3.3,8.3,21.9,0,0,0,-0.006,-3.8,-2.6,-6.4,-0.1,-0.003,-0.003,20.1,#NAME?,-2.83,1707,7,0.275,0.529,29000,0.532,-1.7,0.07,-0.4,-2.26,-1.07,-4.96,0.138,-0.68,3.91,-1.46,-6.4,5.2,-0.9,-0.6,0.8,0,-3,-0.3,-0.6,-3.2,-0.4,-0.2,3.9,-0.8,-5.4,-4,3.5,-0.6,-0.3,-2.4,3.8,-0.3,-0.3,-1.7,0.1,23.5,7.8,-6.4,-0.9,-0.6,-2.1,-4,-0.6,-0.3,-1.1,-2.4,-0.3,-0.3,-1,-1400000,-7600000,-4.3,-4.6,0,0,,0,,-1.6,-0.9,-0.8,0,4.2,4,24.06,3,81,252,4,24
2016,ORL,Channing Frye,32,3,46,10.7,0.592,0.875,0.125,4.9,24.7,15.2,3.5,0,0,15.1,18.8,0,0.1,0.1,0.095,-0.4,-3.6,-4,0,-0.005,0.1,16,#NAME?,-2.11,1994,8,0.275,0.514,34110,0.512,-3.86,-2.94,0.18,4.61,-1.22,-3.42,0.115,-0.39,0.55,-0.62,-4,5.3,-0.5,-0.2,-1.8,0.6,3.1,-0.5,-0.6,0.8,0.1,-2.5,0.7,-0.7,2,0.1,3.6,0,0.2,-4.1,3.9,-0.5,-0.4,4.2,0.1,15.3,6.6,-4,-0.5,-0.2,-0.6,0.1,0,0.2,0.5,-4.1,-0.5,-0.4,-1.2,100000,-1500000,-4.5,-4.4,0,0,,0,,-0.6,0.6,-1.2,0,4.8,5,32.71,9,83,255,5,33
2016,DAL,John Jenkins,24,3,43,12.2,0.468,0.211,0.158,2.3,16.7,9.4,16.1,0,0,9,22.9,0,0,0,0.036,-3,-0.9,-3.9,0,0.018,0.018,20.8,#NAME?,-1.8,1438,6,0.275,0.511,25620,0.513,0.67,-2.94,-0.05,-1.33,-1.27,-4.88,0.15,-0.73,-7.22,1.01,-3.9,5.4,-0.6,-0.3,-0.3,0.2,-0.4,-0.5,-0.7,-1.6,-0.2,-1.8,1.8,-0.8,0.9,-2.4,3.6,-0.4,-0.1,-1.5,3.9,-0.2,-0.2,-1,0.1,14.3,6.1,-3.9,-0.6,-0.3,-0.6,-2.4,-0.4,-0.1,-0.2,-1.5,-0.2,-0.2,-0.3,-100000,-1200000,-4.5,-4.4,0,0,,0,,-0.8,-0.3,-0.5,0,2.1,2,24.91,3,76,215,2,25
2016,MIL,John Henson,25,3,42,32.1,0.598,0,0.318,19.6,8.2,13.8,16,1.2,9.4,10.7,30.3,0.2,0,0.2,0.232,5,0.5,5.5,0.1,0.23,0.002,27.1,#NAME?,-11.22,1680,7,0.275,0.538,28833,0.536,5.88,3.56,0.1,0.28,-1.29,8.43,0.125,1.05,1.18,-2.93,5.5,5.5,0.7,0.9,4.9,0.3,1.9,-0.6,-0.7,5.9,0.7,2.3,2.6,0,-5.8,5.9,3.7,0.7,0.9,-0.4,4,0,0,6.3,0.1,14,6,5.5,0.7,0.9,2.2,5.9,0.7,0.9,2.2,-0.4,0,0,0,4800000,9800000,-5.9,-4.2,0,0,,0,,2.5,2.6,0,0,4.4,5,25.1,3,83,229,4,25
2016,OKC,Nick Collison,35,4,42,3.8,0.41,0,0.5,8.1,17.8,13.1,5.6,3.5,0,45,8.9,-0.1,0,0,-0.017,-3.3,1.5,-1.8,0,-0.066,0.049,4.9,#NAME?,6.53,1729,7,0.275,0.568,29240,0.569,-1.51,1.45,-0.52,-1,-1.38,-2.44,0.121,-0.3,4.41,0.68,-1.8,5.5,-0.2,0,-0.1,-0.2,-5.2,0.7,-0.7,-5.5,-0.7,8.1,1.8,1.6,-2.7,-3.9,3.7,-0.5,-0.3,2.1,4,0.3,0.3,-6,0.1,10.5,5.3,-1.8,-0.2,0,0.1,-3.9,-0.5,-0.3,-0.5,2.1,0.3,0.3,0.5,1100000,1200000,-3.5,-3.2,0.04,0,800000,0,1000000,0.1,-0.7,0.8,0,4.4,4,35.27,11,82,255,4,35
2016,BOS,Tyler Zeller,26,5,42,12.6,0.508,0,0.3,4.6,7.5,6,12.8,0,1.8,8.1,23.9,0.1,0,0.1,0.097,-2.1,-2.6,-4.7,0,0.106,-0.009,22,#NAME?,2.68,1198,5,0.275,0.514,20514,0.514,-0.23,-1.99,-0.09,-0.89,-1.46,-4.57,0.175,-0.8,3.65,-0.09,-4.7,5.5,-0.8,-0.5,0.3,0.2,-0.4,-0.6,-0.8,-1.2,-0.2,-1.4,3.5,-1,4.8,-2.2,3.7,-0.4,-0.1,-2.4,4,-0.4,-0.4,0.2,0.2,8.4,4.7,-4.7,-0.8,-0.5,-0.5,-2.2,-0.4,-0.1,-0.1,-2.4,-0.4,-0.4,-0.4,-900000,-900000,-4.2,-4.2,0,0,,0,,-1.3,-0.3,-1,0,4.2,5,26.04,3,84,253,4,26
2016,MIL,Tyler Ennis,21,3,42,9.4,0.472,0.067,0.133,5.6,13.6,9.7,20.2,1.2,0,15.9,20.4,0,0,0,0.009,-3.2,-3.5,-6.7,0,0.005,0.005,17.2,#NAME?,-11.22,1680,7,0.275,0.538,28833,0.54,2.77,-1.44,-0.07,-3.78,-1.29,-3.74,0.125,-0.47,1.18,-2.93,-6.7,5.5,-0.8,-0.6,1.2,0.1,-2.9,-0.1,-0.7,-2.4,-0.3,2.3,2.6,0,-5.8,-2.4,3.7,-0.3,-0.1,-4.3,4,-0.5,-0.5,1.9,0.1,14,6,-6.7,-0.8,-0.6,-1.4,-2.4,-0.3,-0.1,-0.2,-4.3,-0.5,-0.5,-1.2,-1400000,-4500000,-5.9,-6,0,0,,0,,-1.6,-0.2,-1.3,0,1.6,1,21.44,1,75,194,2,22
2016,GSW,James Michael McAdoo,23,7,41,10.4,0.457,0,1.25,8.1,17.1,12.8,13.2,2.3,0,13.9,21.9,0,0.1,0.1,0.085,-4.1,0.9,-3.2,0,-0.016,0.101,18.9,#NAME?,14.55,1921,8,0.275,0.571,33493,0.574,1.81,-0.06,-0.3,-4.72,-1.57,-4.54,0.107,-0.48,10.63,1.37,-3.2,5.5,-0.3,-0.1,1.1,-0.1,-4.6,0.3,-0.8,-4.1,-0.4,10.7,8.7,0.8,6.9,-3.3,3.7,-0.4,-0.2,0.1,4,0,0,-3.4,0.1,5.9,3.7,-3.2,-0.3,-0.1,-0.1,-3.3,-0.4,-0.2,-0.2,0.1,0,0,0.1,500000,400000,-2.7,-2.7,0.11,-0.1,700000,-0.1,500000,-0.3,-0.5,0.1,-0.4,3.6,4,23.08,1,81,230,4,23
2016,PHO,Devin Booker,19,4,40,14.6,0.62,0.214,0.214,0,8,3.9,4.2,2.4,2,11.5,17.8,0.1,0.1,0.1,0.127,-0.6,1.2,0.6,0,0.064,0.064,15.8,#NAME?,1.64,1679,7,0.275,0.513,28660,0.51,-4.28,1.13,0.06,3.7,-1.42,-0.86,0.119,-0.1,-5.36,1.47,0.6,5.6,0.1,0.3,-1.8,0.4,1.8,0.2,-0.7,-0.1,0,-1.9,-1.8,-0.1,1.9,-0.2,3.7,0,0.2,0.8,4,0.1,0.1,-1,0.1,10,5,0.6,0.1,0.3,0.5,-0.2,0,0.2,0.3,0.8,0.1,0.1,0.2,2200000,3200000,-4.3,-3.6,0,0,,0,,0.8,0.5,0.4,0,2.3,2,19.26,0,78,206,2,19
2016,PHI,Christian Wood,20,6,39,15.4,0.456,0.188,0.375,13.5,14.4,13.9,4.6,1.3,0,5.1,22,0,0,0,0.052,-0.8,-4.8,-5.6,0,0.026,0.026,20.9,#NAME?,-12.3,1680,7,0.275,0.498,28092,0.499,-0.77,-1.31,-0.25,0.11,-1.55,-3.52,0.116,-0.41,-4.58,-2.04,-5.6,5.6,-0.6,-0.4,1.3,0.1,-0.4,0,-0.8,0.2,0,-8.1,-2.2,-1.5,-5.5,-1.3,3.8,-0.2,0,-4.2,4.1,-0.5,-0.5,2.9,0.1,6.5,3.9,-5.6,-0.6,-0.4,-0.5,-1.3,-0.2,0,0,-4.2,-0.5,-0.5,-0.5,-700000,-900000,-6.5,-6.4,0,0,,0,,-1.1,0.1,-1.2,0,4.2,4,20.35,0,83,220,4,20
2016,TOR,James Johnson,28,4,39,6,0.518,0,0.8,2.9,19.5,11.4,12,1.3,0,30.7,10.8,0,0.1,0,0.022,-4.2,2,-2.2,0,-0.051,0.073,7.5,#NAME?,4.54,1679,7,0.275,0.523,28571,0.523,-0.12,-1.31,-0.1,-1.06,-1.43,-3.92,0.116,-0.46,-3.26,1.74,-2.2,5.6,-0.3,0,-0.6,0.2,-3.3,0,-0.7,-4.5,-0.5,0.2,-0.8,0.2,3.9,-4.3,3.8,-0.5,-0.3,2.2,4.1,0.3,0.3,-6.5,0.1,9.8,4.9,-2.2,-0.3,0,0,-4.3,-0.5,-0.3,-0.5,2.2,0.3,0.3,0.5,900000,900000,-3.9,-3.6,0,0,,0,,-0.1,-0.8,0.8,0,3.8,4,28.95,6,81,250,4,29
2016,GSW,Andrew Bogut,31,2,38,31.8,0.769,0,0,17.4,21.1,19.3,29.7,0,3.7,7.1,15.3,0.3,0.1,0.3,0.423,8.8,2.9,11.7,0.1,0.338,0.085,14.2,#NAME?,14.55,1921,8,0.275,0.571,33493,0.568,10.26,-0.98,0.61,2.31,-1.25,10.34,0.099,1.02,10.63,1.37,11.7,5.7,1.2,1.4,5.2,0.7,4.2,-0.7,-0.7,8.8,0.9,10.7,8.7,0.8,6.9,9.6,3.8,0.9,1.1,2.1,4.1,0.2,0.2,7.5,0.1,19,6.3,11.7,1.2,1.4,5.4,9.6,0.9,1.1,4.5,2.1,0.2,0.2,1,6500000,22800000,-2.1,-0.2,0.48,0.8,4400000,6.5,27200000,3.7,3,0.6,17.6,4.9,5,31.18,10,84,260,5,31
2016,UTA,Trey Lyles,20,6,38,-1.5,0.203,0.077,0.308,14.5,14.6,14.5,7.7,1.4,0,11.9,20,-0.2,0.1,-0.1,-0.107,-8.2,0.3,-7.8,-0.1,-0.243,0.136,17.6,#NAME?,7.46,1439,6,0.275,0.504,25243,0.512,1.19,-1.19,-0.76,-7.85,-1.56,-9.41,0.132,-1.24,1,1.59,-7.8,5.7,-1,-0.8,2.1,-0.4,-8.6,0,-0.8,-7.7,-1,-0.7,0.1,-0.2,10,-7.9,3.8,-1,-0.8,0.1,4.1,0,0.1,-8,0.1,6.3,3.8,-7.8,-1,-0.8,-0.8,-7.9,-1,-0.8,-0.8,0.1,0,0.1,0.1,-2100000,-2100000,-3.7,-4.2,0,0,,0,,-2.1,-2.2,0.1,0,4.1,4,20.24,0,82,234,4,20
2016,PHO,Archie Goodwin,21,4,37,14.4,0.63,0.333,1.333,0,23.1,11.3,12.3,0,2.2,25.9,21.4,0,0,0.1,0.068,-3.3,0.7,-2.5,0,0.034,0.034,15.9,#NAME?,1.64,1679,7,0.275,0.513,28660,0.51,-0.94,-1.77,0.25,0.19,-1.46,-3.99,0.11,-0.44,-5.36,1.47,-2.5,5.7,-0.3,-0.1,-1.6,0.5,-0.4,-0.6,-0.8,-2.8,-0.3,-1.9,-1.8,-0.1,1.9,-2.9,3.8,-0.3,-0.1,0.3,4.2,0,0.1,-3.2,0.1,9.3,4.6,-2.5,-0.3,-0.1,-0.1,-2.9,-0.3,-0.1,-0.2,0.3,0,0.1,0.1,800000,600000,-4.3,-4.1,0,0,,0,,-0.2,-0.3,0.2,0,2.4,2,21.46,2,77,200,2,22
2016,MIL,Rashad Vaughn,19,4,35,13.4,0.625,0.5,0,6.7,6.5,6.6,0,0,2.3,14.3,18.2,0,0,0,0.024,-1.2,-7,-8.2,-0.1,0.012,0.012,15.6,#NAME?,-11.22,1680,7,0.275,0.538,28833,0.537,-6.19,-1.72,0.03,4.15,-1.49,-5.26,0.104,-0.55,1.18,-2.93,-8.2,5.8,-0.9,-0.6,-1.2,0.4,1.7,-0.6,-0.8,-0.4,0,2.3,2.6,0,-5.8,-0.4,3.9,0,0.1,-7.8,4.2,-0.8,-0.8,7.4,0.1,8.8,4.4,-8.2,-0.9,-0.6,-1.1,-0.4,0,0.1,0.2,-7.8,-0.8,-0.8,-1.4,-1600000,-3500000,-6.2,-6.5,0,0,,0,,-1.7,0.4,-2.1,0,2.5,2,19.46,0,78,202,3,20
2016,PHI,Phil Pressey,24,4,34,16.5,0.559,0.462,0.385,0,16.5,8,55.6,1.5,0,28.3,27.2,0,0,0,0.016,1.4,-4.4,-3,0,0.008,0.008,19.5,#NAME?,-12.3,1680,7,0.275,0.498,28092,0.496,6.81,-1.06,0.91,-5.21,-1.51,-0.97,0.101,-0.1,-4.58,-2.04,-3,5.9,-0.3,-0.1,1.4,0.8,0.9,0,-0.8,2.3,0.2,-8.1,-2.2,-1.5,-5.5,0.8,4,0.1,0.3,-3.8,4.3,-0.4,-0.4,4.6,0.1,8.5,4.3,-3,-0.3,-0.1,-0.2,0.8,0.1,0.3,0.4,-3.8,-0.4,-0.4,-0.6,600000,300000,-6.4,-6,0,0,,0,,-0.3,0.7,-1,0,1,1,24.96,2,71,175,1,25
2016,GSW,Brandon Rush,30,5,34,5.9,0.327,0.417,0.333,3.2,32.4,18.5,11.1,1.4,0,12.7,19.3,-0.1,0.1,0,-0.001,-7.6,0.9,-6.7,0,-0.142,0.141,16.8,#NAME?,14.55,1921,8,0.275,0.571,33493,0.576,-0.12,-1.19,-0.48,-5.19,-1.57,-8.07,0.088,-0.71,10.63,1.37,-6.7,5.9,-0.6,-0.4,-1.3,-0.2,-5.3,0,-0.8,-7.6,-0.7,10.7,8.7,0.8,6.9,-6.8,4,-0.6,-0.5,0.1,4.3,0,0,-6.9,0.1,6.8,3.8,-6.7,-0.6,-0.4,-0.7,-6.8,-0.6,-0.5,-0.7,0.1,0,0,0.1,-700000,-1700000,-2.6,-3.2,0.05,-0.1,800000,-0.2,100000,-1.1,-1.2,0.1,-0.6,3.2,2,30.57,7,78,210,3,31
2016,LAL,Metta World Peace,36,2,33,20.9,0.786,0.714,0,0,23.3,11.1,9.9,2.9,4.4,0,8.8,0.1,0,0.1,0.21,3.2,1.8,5,0.1,0.178,0.032,8.8,#NAME?,-10.8,1441,6,0.275,0.513,25408,0.51,-1.92,3.04,0.64,7.17,-1.35,6.93,0.115,0.79,-3.14,-1.96,5,6,0.6,0.8,-1.9,1,4.9,0.3,-0.7,3.6,0.4,0.9,1.3,0,-7,3.5,4,0.4,0.6,1.4,4.3,0.2,0.2,2.1,0.1,16.5,5.5,5,0.6,0.8,2.4,3.5,0.4,0.6,1.8,1.4,0.2,0.2,0.6,4200000,10600000,-5.9,-4.6,0,0,,0,,2.2,1.6,0.5,0,3.5,3.5,36.22,15,78,260,4,36
2016,LAL,Larry Nance Jr.,23,2,33,4.5,0.515,0,0.667,3.1,33.3,17.5,0,0,0,20.5,12.3,0,0,0,-0.026,-8.7,-6.4,-15.1,-0.1,-0.013,-0.013,9.8,#NAME?,-10.8,1441,6,0.275,0.513,25408,0.513,-10.67,-2.94,-0.29,1.86,-1.35,-13.11,0.115,-1.5,-3.14,-1.96,-15.1,6,-1.7,-1.5,-4.8,0.1,-2.4,-0.5,-0.7,-8.3,-1,0.9,1.3,0,-7,-8.4,4,-1,-0.8,-6.7,4.3,-0.8,-0.7,-1.7,0.1,16.5,5.5,-15.1,-1.7,-1.5,-4.5,-8.4,-1,-0.8,-2.3,-6.7,-0.8,-0.7,-2.2,-5000000,-17100000,-5.9,-7.1,0,0,,0,,-4,-2.1,-2,0,4.3,3.5,23.08,0,81,230,4,23
2016,GSW,Jason Thompson,29,4,31,13.9,0.556,0,0,10.7,25.8,18.6,8.9,3.1,2.3,25,16.1,0,0.1,0.1,0.14,-3.2,4.2,1,0,-0.007,0.147,12.1,#NAME?,14.55,1921,8,0.275,0.571,33493,0.572,0.71,2.17,-0.18,-1.72,-1.55,-0.4,0.081,-0.03,10.63,1.37,1,6.1,0.1,0.2,0.7,0.1,-3.7,0.5,-0.8,-3.3,-0.3,10.7,8.7,0.8,6.9,-2.5,4.1,-0.2,-0.1,3.4,4.4,0.3,0.3,-5.9,0.1,7.8,3.9,1,0.1,0.2,0.5,-2.5,-0.2,-0.1,-0.1,3.4,0.3,0.3,0.6,2000000,2900000,-2.6,-2.2,0.19,0,900000,0.6,3300000,0.6,-0.2,0.8,1.5,5,5,29.53,7,83,250,5,30
2016,DEN,Mike Miller,35,6,31,11.9,0.643,1,0,0,20.2,10.2,4.9,3.2,0,12.5,11.1,0,0,0.1,0.11,0.6,0.5,1.1,0,0.055,0.055,9.7,#NAME?,-1.94,1681,7,0.275,0.518,28781,0.516,-3.93,1.07,0.34,5.77,-1.65,1.27,0.092,0.12,-1.55,-0.15,1.1,6.1,0.1,0.3,-2.4,0.7,2.9,0.6,-0.9,1,0.1,-1.7,-0.1,-0.4,-3,0.6,4.1,0.1,0.2,0.5,4.4,0,0.1,0.1,0.1,5.2,3.1,1.1,0.1,0.3,0.3,0.6,0.1,0.2,0.2,0.5,0,0.1,0.1,2200000,2300000,-5.2,-4.4,0,0,,0,,0.8,0.6,0.2,0,3.2,3,35.95,15,80,218,3,36
2016,DAL,Justin Anderson,22,5,30,3.7,0.321,0.429,0,3.3,24,13.5,5.3,1.6,2.7,12.5,23.5,-0.1,0.1,-0.1,-0.133,-9.2,1.1,-8.2,0,-0.227,0.094,20.6,#NAME?,-1.8,1438,6,0.275,0.511,25620,0.516,-3.1,0.5,-0.47,-4.96,-1.62,-9.18,0.104,-0.96,-7.22,1.01,-8.2,6.2,-0.9,-0.6,-1.8,-0.1,-5.1,-0.1,-0.8,-7.9,-0.8,-1.8,1.8,-0.8,0.9,-8.7,4.2,-0.9,-0.7,0.5,4.5,0.1,0.1,-9.2,0.1,6,3.3,-8.2,-0.9,-0.6,-0.8,-8.7,-0.9,-0.7,-0.9,0.5,0.1,0.1,0.1,-1600000,-2100000,-5.1,-5.5,0,0,,0,,-1.7,-2,0.2,0,3.3,2,22.2,0,78,228,3,22
2016,CHO,Brian Roberts,30,4,29,0.7,0.3,0.167,0.25,0,7.9,3.8,5.1,0,0,0,20.5,-0.1,0,-0.1,-0.146,-7.1,-4.9,-12.1,-0.1,-0.156,0.01,20.5,#NAME?,4.66,1439,6,0.275,0.539,25373,0.545,-4.01,-2.94,-0.65,-4.81,-1.59,-13.34,0.101,-1.34,-0.69,1.26,-12.1,6.2,-1.2,-1,-1.7,-0.3,-5.1,-0.5,-0.8,-8.5,-0.9,3.5,2.3,0.4,-2.7,-8.1,4.2,-0.8,-0.6,-4,4.5,-0.4,-0.4,-4.1,0.1,7.3,3.6,-12.1,-1.2,-1,-1.5,-8.1,-0.8,-0.6,-1,-4,-0.4,-0.4,-0.6,-3100000,-5100000,-4.1,-5,0,0,,0,,-2.7,-1.7,-1,0,1,1,30.16,3,73,173,1,30
2016,ATL,Mike Muscala,24,3,29,4.6,0.583,0.333,0,0,11.1,5.8,9.6,0,0,25,12.3,0,0,0,-0.013,-4.4,-2.6,-7.1,0,-0.007,-0.007,9.2,#NAME?,3.76,2160,9,0.275,0.561,37214,0.561,-2.27,-2.94,0.01,0.52,-1.52,-6.22,0.067,-0.42,8.75,-0.85,-7.1,6.2,-0.5,-0.3,-1.3,0.3,-1.8,-0.5,-0.8,-4.1,-0.3,4,5.5,-0.2,0.1,-4.2,4.2,-0.3,-0.2,-2.8,4.5,-0.2,-0.2,-1.4,0.1,9.7,4.1,-7.1,-0.5,-0.3,-1,-4.2,-0.3,-0.2,-0.5,-2.8,-0.2,-0.2,-0.5,-400000,-3100000,-4.1,-4.5,0,0,,0,,-0.9,-0.5,-0.5,0,3.8,4,24.59,2,83,240,4,25
2016,NOP,Kendrick Perkins,31,3,28,27.3,0.8,0,0,3.6,30,15.7,13.9,0,0,0,15.2,0.1,0,0.1,0.224,5.5,-3,2.5,0,0.198,0.026,15.2,#NAME?,-6.74,1440,6,0.275,0.521,25175,0.516,0.61,-2.94,0.51,7.46,-1.54,3.58,0.097,0.35,-2.66,-1.09,2.5,6.3,0.2,0.4,-0.8,0.8,6.7,-0.5,-0.8,5.4,0.5,-0.9,1.1,-0.4,-10.8,4.9,4.3,0.5,0.6,-2.4,4.6,-0.2,-0.2,7.4,0.1,9.3,4,2.5,0.2,0.4,0.9,4.9,0.5,0.6,1.3,-2.4,-0.2,-0.2,-0.4,2800000,4500000,-5.7,-4.8,0,0,,0,,1.2,1.7,-0.6,0,4.6,5,31.23,12,82,270,5,31
2016,SAC,Seth Curry,25,4,27,31.3,0.85,0.4,0,0,4.3,2,39.2,0,0,0,15.2,0.2,0,0.2,0.354,9.7,-8.8,1,0,0.355,-0.001,15.2,#NAME?,-7.21,1919,8,0.275,0.514,32834,0.509,-0.23,-2.94,1.17,6.89,-1.62,2.1,0.07,0.15,-2.91,-1.15,1,6.4,0.1,0.2,-0.3,1.2,10.5,-0.5,-0.8,10.2,0.7,-1.6,0.7,-0.5,-5.9,9.6,4.3,0.7,0.8,-8.7,4.7,-0.6,-0.6,18.3,0.1,6.8,3.4,1,0.1,0.2,0.4,9.6,0.7,0.8,1.6,-8.7,-0.6,-0.6,-1.2,1800000,2700000,-5.9,-5.1,0,0,,0,,0.6,2.2,-1.6,0,1,1,25.44,2,74,185,1,26
2016,BOS,Terry Rozier,21,3,27,-5.2,0.179,0.286,0,10.8,15.6,13.1,15.9,0,0,12.5,24.1,-0.2,0,-0.1,-0.25,-9.9,-2.1,-12.1,-0.1,-0.303,0.053,21.1,#NAME?,2.68,1198,5,0.275,0.514,20514,0.523,3.4,-2.94,-0.63,-10.85,-1.56,-11.95,0.113,-1.35,3.65,-0.09,-12,6.4,-1.4,-1.1,2.1,-0.4,-9.5,-0.5,-0.8,-9,-1,-1.4,3.5,-1,4.8,-10.1,4.3,-1.1,-0.9,-2,4.7,-0.2,-0.2,-8.1,0.1,9,3.9,-12,-1.4,-1.1,-1.9,-10.1,-1.1,-0.9,-1.6,-2,-0.2,-0.2,-0.3,-3600000,-6600000,-4.3,-5.2,0,0,,0,,-3.1,-2.6,-0.5,0,1.7,1,21.88,0,74,190,2,22
2016,NYK,Kevin Seraphin,26,4,26,6.6,0.3,0,0,4,21.2,12.3,0,1.9,8.6,9.1,18,-0.1,0,0,-0.06,-11.8,1,-10.8,-0.1,-0.122,0.062,16.4,#NAME?,-3.37,1681,7,0.275,0.508,29296,0.511,-8.74,4.02,-0.72,-3.65,-1.63,-10,0.077,-0.77,-0.18,-0.77,-10.8,6.5,-0.8,-0.7,-3.4,-0.3,-6,-0.3,-0.9,-10.8,-0.8,0.9,2.5,-0.3,-1.1,-11.1,4.4,-0.9,-0.7,0.3,4.7,0,0,-11.4,0.1,6.5,3.3,-10.8,-0.8,-0.7,-1.2,-11.1,-0.9,-0.7,-1.3,0.3,0,0,0.1,-1700000,-3800000,-5.3,-5.9,0,0,,0,,-1.8,-2,0.1,0,5,5,26.15,5,82,278,5,26
2016,UTA,Elijah Millsap,28,5,26,-7.8,0.143,0.143,0,4.2,4.3,4.3,0,2,3.3,12.5,14,-0.1,0.1,-0.1,-0.129,-10.6,1.7,-8.9,0,-0.249,0.12,12.3,#NAME?,7.46,1439,6,0.275,0.504,25243,0.508,-6.16,1.32,-0.98,-3.97,-1.68,-10.48,0.09,-0.95,1,1.59,-8.9,6.5,-0.8,-0.6,-1.5,-0.6,-7.2,0,-0.9,-10.2,-0.9,-0.7,0.1,-0.2,10,-10.4,4.4,-0.9,-0.8,1.5,4.7,0.1,0.2,-11.9,0.1,5.2,2.9,-8.9,-0.8,-0.6,-0.7,-10.4,-0.9,-0.8,-0.9,1.5,0.1,0.2,0.2,-1500000,-2000000,-3.9,-4.4,0,0,,0,,-1.7,-2.1,0.4,0,2.7,2,28.47,1,78,225,3,29
2016,GSW,Ian Clark,24,4,25,31.5,0.73,0.333,0.667,4.4,12,8.4,35.1,0,0,7.9,21.1,0.2,0,0.2,0.457,8.5,-2.6,5.9,0.1,0.421,0.037,19.4,#NAME?,14.55,1921,8,0.275,0.571,33493,0.569,5.17,-2.94,0.72,3.93,-1.65,4.51,0.065,0.29,10.63,1.37,5.9,6.6,0.4,0.5,1.8,0.8,7.1,-0.5,-0.9,8.4,0.5,10.7,8.7,0.8,6.9,9.3,4.5,0.6,0.7,-3.4,4.8,-0.2,-0.2,12.7,0.1,6.3,3.1,5.9,0.4,0.5,1,9.3,0.6,0.7,1.4,-3.4,-0.2,-0.2,-0.4,3100000,5100000,-2.8,-1.9,0.23,0,1100000,1.8,8400000,1.4,1.9,-0.5,5,1,2,24.91,2,75,175,1,25
